titulo;precio;esb2b;business_Score;transporte;marca;url;categoria;fecha
Coffret électrique pré-équipé 1 rangée 13 modules pour extension - Zenitech;41.99;FALSE;0.000289547;2.5;zenitech;https://www.manomano.fr/catalogue/p/coffret-electrique-pre-equipe-1-rangee-13-modules-pour-extension-zenitech-17232162?model_id=17231963;cuadros;14/12/2020
Tableau electrique Pré Cablé Legrand surface supérieur a 100 m2 (T6 et plus);467.25;FALSE;0.000273582;;legrand;https://www.manomano.fr/catalogue/p/prise-telephone-complet-celiane-blanc-342070;cuadros;14/12/2020
HAGER TN435 - COFFRET VDI SEMI-ÉQUIPÉ 2R- 36 MODULES+PLATINE GRADE 3TV;600;FALSE;0.000268295;12;hager;https://www.manomano.fr/catalogue/p/coffret-vdi-2-rangees-36-modules-platine-grade-3tv-tn435-6416714;cuadros;14/12/2020
TROUSSE 2 EBCP 10-35/25 1N+1B L190 MICHAUD P649;20.13;FALSE;0.00026799;9.99;michaud;https://www.manomano.fr/catalogue/p/trousse-2-ebcp-10-35-25-1n-1b-l190-michaud-p649-7673622;cuadros;14/12/2020
Tableau electrique Pré Câblé Hager jusqu'a 35 m2 (T1 / T1bis);229.95;FALSE;0.000265651;;hager;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-hager-jusqua-35-m2-t1-t1bis-1791034;cuadros;14/12/2020
Pack Tableau Électrique IP30 12 Modules + 5 Disjoncteurs + Interrupteur Différentiel  Blanc -  Blanc;65.99;FALSE;0.000252014;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/pack-tableau-electrique-ip30-12-modules-5-disjoncteurs-interrupteur-differentiel-blanc-12279265;cuadros;14/12/2020
Kits DRIVIA - Offre coffret Drivia 13 modules 2 rangées (KIT13M2R);388.95;FALSE;0.000245551;;legrand;https://www.manomano.fr/catalogue/p/kits-drivia-14625532;cuadros;14/12/2020
C/C UNIPOLAIRE 60A EDF AVEC PATTE SOLIDAIRE MICHAUD P177;12.94;FALSE;0.000238524;9.99;michaud;https://www.manomano.fr/catalogue/p/c-c-unipolaire-60a-edf-avec-patte-solidaire-michaud-p177-18960046?model_id=18958048;cuadros;14/12/2020
Prêt à poser DRIVIA multimédia Double Play - 18 modules / Legrand;478.7;FALSE;0.000238116;;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-pap-double-play-drivia18-legrand-418261-3813889;cuadros;14/12/2020
EBCP 6-35/16 NOIR L235 MICHAUD P446;7.12;FALSE;0.000229916;9.99;michaud;https://www.manomano.fr/catalogue/p/ebcp-6-35-16-noir-l235-michaud-p446-7673444;cuadros;14/12/2020
Coffret Basique Grade 2 TV - TV sur RJ Ready - 413247 - Legrand;112.2;FALSE;0.000226428;6;legrand;https://www.manomano.fr/catalogue/p/coffret-basique-4-rj45-stp-drivia13-legrand-413247-3855692;cuadros;14/12/2020
Tableau électrique encastrable (7 disjoncteurs + 1 ID);111.1;FALSE;0.000207452;10.2;GE ÉVOLUE EN AEG;https://www.manomano.fr/catalogue/p/tableau-electrique-montage-encastre-7-disjoncteurs-1-id-8331469;cuadros;14/12/2020
Embouts x4 ebcp 35/25 3 noirs+;42.46;FALSE;0.000203683;3.99;CAHORS;https://www.manomano.fr/catalogue/p/embouts-x4-ebcp-35-25-3-noirs-9005785;cuadros;14/12/2020
COFFRET C/C 60A TETRA. MICHAUD P074;39.49;FALSE;0.000189454;9.99;michaud;https://www.manomano.fr/catalogue/p/coffret-c-c-60a-tetra-michaud-p074-7673575;cuadros;14/12/2020
Coffret basique double play 4 rj45 stp + 2tv drivia18;354.9;FALSE;0.000185472;;legrand;https://www.manomano.fr/catalogue/p/basique-dp-4-rj45-2tv-drivia18-legrand-418250-3813888;cuadros;14/12/2020
Coffret précâblé 3 rangées 36 modules équipé de 3 Inter diff 40A 30mA + 12 disjoncteurs avec délesteur ABB 1SLM004170A3007;263.81;FALSE;0.000183052;;abb;https://www.manomano.fr/catalogue/p/coffret-precable-3-rangees-36-modules-equipe-de-3-inter-diff-40a-30ma-12-disjoncteurs-avec-delesteur-abb-1slm004170a3007-15642572;cuadros;14/12/2020
CONNECTEUR CB2p/CT 150 A PERFO. MICHAUD K390;20.2;FALSE;0.00018105;9.99;michaud;https://www.manomano.fr/catalogue/p/connecteur-cb2p-ct-150-a-perfo-michaud-k390-7673552;cuadros;14/12/2020
Prêt à poser coffret multimédia Triple Play Gigabit DRIVIA 18 TV sur RJ Ready (418262);761.01;FALSE;0.000170549;;legrand;https://www.manomano.fr/catalogue/p/coffre-tvdi-pap-triple-play-drivia18-legrand-418262-3813890;cuadros;14/12/2020
Tableau Électrique Pré Équipé 3 rangées 3 ID + 10 Disjoncteurs NF NALTO;164.5;FALSE;0.00017029;9.9;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-3-rangees-3-id-10-disjoncteurs-nf-nalto-17131036?model_id=17130853;cuadros;14/12/2020
Tableau Électrique Pré Câblé 2 rangées 2 ID + 8 Disjoncteurs NF NALTO;142.5;FALSE;0.000166284;9.9;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-2-rangees-2-id-8-disjoncteurs-nf-nalto-17131041?model_id=17130858;cuadros;14/12/2020
EMBOUT TRIPLE SORTIE DE DISJONCTEUR MICHAUD P115;24.3;FALSE;0.000162055;9.99;michaud;https://www.manomano.fr/catalogue/p/embout-triple-sortie-de-disjoncteur-michaud-p115-7673580;cuadros;14/12/2020
Tableau Électrique Pré Équipé 2 rangées 1 ID + 7 Disjoncteurs NF NALTO;115.5;FALSE;0.000159754;9.9;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-2-rangees-1-id-7-disjoncteurs-nf-nalto-17131035?model_id=17130852;cuadros;14/12/2020
EBCP 6-35/16 BLEU L235 MICHAUD P447;7.12;FALSE;0.000158385;9.99;michaud;https://www.manomano.fr/catalogue/p/ebcp-6-35-16-bleu-l235-michaud-p447-7673445;cuadros;14/12/2020
Tableau electrique Pré Cablé Hager surface entre 35 m2 et 100 m2 (T1bis et jusqu'à T5);418.95;FALSE;0.000154719;;hager;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-hager-surface-entre-35-m2-et-100-m2-t1bis-et-jusqua-t5-187218;cuadros;14/12/2020
EBCP 6-35/16 NOIR L500 MICHAUD P222;12.03;FALSE;0.00015292;9.99;michaud;https://www.manomano.fr/catalogue/p/michaud-p222-michaud-p222-embout-ebcp-6-35-16-noir-l500-18922205?model_id=18920207;cuadros;14/12/2020
CLE GAZ Carré 14 Triangle 11 Plat 9x4 MICHAUD P091;3.37;FALSE;0.000146983;9.99;michaud;https://www.manomano.fr/catalogue/p/cle-gaz-carre-14-triangle-11-plat-9x4-michaud-p091-7673576;cuadros;14/12/2020
BORNE CIBE MONO 60A A4D2 MICHAUD CB305;178.05;FALSE;0.00014305;9.99;michaud;https://www.manomano.fr/catalogue/p/borne-cibe-mono-60a-a4d2-michaud-cb305-18960219?model_id=18958221;cuadros;14/12/2020
Tableau pré-équipé Evolué logement T4;534;FALSE;0.000136982;8.35;legrand;https://www.manomano.fr/catalogue/p/legrand-tableau-electrique-equipe-precable-evolue-special-pour-logement-t4-4581944;cuadros;14/12/2020
MANCHON PREISOLE MJPB 25-16 MICHAUD K040;2.23;FALSE;0.000135051;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpb-25-16-michaud-k040-18959890?model_id=18957892;cuadros;14/12/2020
EBCP 6-35/16 BLEU L500 MICHAUD P223;11.93;FALSE;0.000132918;9.99;michaud;https://www.manomano.fr/catalogue/p/michaud-p223-michaud-p223-embout-ebcp-6-35-16-bleu-l500-18922206?model_id=18920208;cuadros;14/12/2020
Double interrupteur complet Celiane Blanc;20.46;FALSE;0.00012724;3.65;legrand;https://www.manomano.fr/catalogue/p/double-interrupteur-complet-celiane-blanc-321372;cuadros;14/12/2020
CONDAMNATION GAINE COL+SERRURE MICHAUD EE012;18.94;FALSE;0.000127059;9.99;michaud;https://www.manomano.fr/catalogue/p/condamnation-gaine-col-serrure-michaud-ee012-18960177?model_id=18958179;cuadros;14/12/2020
MANCHON PREISOLE MJPT 50 MICHAUD K110;4.89;FALSE;0.000127056;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpt-50-michaud-k110-7673523;cuadros;14/12/2020
MANCHON PREISOLE MJPB 10 MICHAUD K035;2.23;FALSE;0.000126056;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpb-10-michaud-k035-18959887?model_id=18957889;cuadros;14/12/2020
Tableau Électrique Encastrable IP30  12 -  12;24.39;FALSE;0.000125275;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/tableau-electrique-encastrable-ip30-6-10186906?model_id=11872216;cuadros;14/12/2020
TABLEAU ÉLECTRIQUE LEGRAND 2 RANGÉE ÉQUIPÉ ET PRÉ CABLÉ + PLATINE 15/45 ( LEG2R+P) PORTES OFFERTE;289;FALSE;0.000124363;;legrand;https://www.manomano.fr/catalogue/p/tableau-electrique-legrand-2-rangee-equipe-et-pre-cable-platine-15-45-leg2r-p-portes-offerte-26113686?model_id=26094577;cuadros;14/12/2020
Prêt à poser coffret multimédia Optimum manuel Gigabit DRIVIA 18 Tv sur RJ (418263);1119.8;FALSE;0.000117154;;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-pap-optimum-manuel-drivia18-legrand-418263-3813891;cuadros;14/12/2020
Tableau electrique Pré Cablé Eaton surface supérieur a 100 m2 (T6 et plus);419.9;FALSE;0.000113182;;MOELLER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-eaton-surface-superieur-a-100-m2-t6-et-plus-1183087;cuadros;14/12/2020
GPC 60.60 GRISE MICHAUD N275;26.11;FALSE;0.000112052;9.99;michaud;https://www.manomano.fr/catalogue/p/gpc-6060-grise-michaud-n275-18959986?model_id=18957988;cuadros;14/12/2020
Coffret pré-équipé 4R avec protections + platine disjoncteur EDF 15-45A 500mA pour T4/T5 sans chauffage électrique ABB 2421105;462.37;FALSE;0.000111051;;abb;https://www.manomano.fr/catalogue/p/coffret-pre-equipe-4r-avec-protections-platine-disjoncteur-edf-15-45a-500ma-pour-t4-t5-sans-chauffage-electrique-abb-2421105-15642554;cuadros;14/12/2020
MANCHON PREISOLE MJPT 50-35 MICHAUD K109;4.89;FALSE;0.000108053;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpt-50-35-michaud-k109-18959915?model_id=18957917;cuadros;14/12/2020
Tableau électrique pré-équipé à vis prêt à poser évolutif Gewiss Nbre de modules 26;143.43;FALSE;0.000106768;4.5;gewiss;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-a-vis-pret-a-poser-evolutif-gewiss-11631882?model_id=11631884;cuadros;14/12/2020
Tableau équipé 2 Rangées LEGRAND (KIT2R);172.58;FALSE;0.000100611;6.88;legrand;https://www.manomano.fr/catalogue/p/tableau-equipe-2-rangees-legrand-4412921;cuadros;14/12/2020
Coffret S20 monophasé - Avec d;396;FALSE;9.86E+00;;CAHORS;https://www.manomano.fr/catalogue/p/coffret-de-branchement-provisoire-monophase-30-60a-8265288;cuadros;14/12/2020
Coffret pré-équipé 4R avec protection + platine disjoncteur EDF 15-45A 500mA pour T3 sans chauffage électrique ABB 2412030;415.09;FALSE;9.21E-01;;abb;https://www.manomano.fr/catalogue/p/coffret-pre-equipe-4r-avec-protection-platine-disjoncteur-edf-15-45a-500ma-pour-t3-sans-chauffage-electrique-abb-2412030-15642624;cuadros;14/12/2020
Tableau electrique Pré Cablé Eaton surface entre 35 m2 et 100 m2 (T1bis et jusqu'à T5);325.4;FALSE;9.12E+00;;MOELLER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-eaton-surface-entre-35-m2-et-100-m2-t1bis-et-jusqua-t5-1183086;cuadros;14/12/2020
Tableau électrique encastrable (14 disjoncteurs + 3 ID);256.33;FALSE;8.76E+00;;GE ÉVOLUE EN AEG;https://www.manomano.fr/catalogue/p/tableau-electrique-montage-encastre-14-disjoncteurs-3-id-8331471;cuadros;14/12/2020
BORNE CIBE MONO 2x60A ERDF MICHAUD N150;236.53;FALSE;8.36E-01;;michaud;https://www.manomano.fr/catalogue/p/borne-cibe-mono-2x60a-erdf-michaud-n150-18959958?model_id=18957960;cuadros;14/12/2020
Coffret pré-câblé 4 rangées - HQ215799 / ABB;346.4;FALSE;7.87E+00;;abb;https://www.manomano.fr/catalogue/p/coffret-pre-cable-4-rangees-hq215799-abb-8616439;cuadros;14/12/2020
Tableau Électrique Pré Câblé 1 rangée NF NALTO 1 ID + 2 Disjoncteurs;63.95;FALSE;7.58E+00;;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-1-rangee-nf-nalto-1-id-2-disjoncteurs-17131038?model_id=17130855;cuadros;14/12/2020
COFFRET Hager 4 rangées équipé et précablé;283.4;FALSE;7.20E+00;9.9;hager;https://www.manomano.fr/catalogue/p/coffret-hager-4-rangees-equipe-et-precable-16462774?model_id=16462762;cuadros;14/12/2020
Coffret H770 ECP-2D MICHAUD CA206;480.65;FALSE;6.86E+00;;michaud;https://www.manomano.fr/catalogue/p/coffret-h770-ecp-2d-michaud-ca206-18960228?model_id=18958230;cuadros;14/12/2020
SOCLE SIMPLE S20 MICHAUD N005;90.27;FALSE;6.85E-01;;michaud;https://www.manomano.fr/catalogue/p/socle-simple-s20-michaud-n005-7673561;cuadros;14/12/2020
Tableau électrique encastrable (9 disjoncteurs + 2 ID);174.54;FALSE;6.76E+00;9.99;GE ÉVOLUE EN AEG;https://www.manomano.fr/catalogue/p/tableau-electrique-montage-encastre-9-disjoncteurs-2-id-8331470;cuadros;14/12/2020
MANCHON MJPBAS 25-25M MICHAUD K074;2.44;FALSE;6.75E+00;10.2;michaud;https://www.manomano.fr/catalogue/p/manchon-mjpbas-25-25m-michaud-k074-18959901?model_id=18957903;cuadros;14/12/2020
Coffret pré-câblé 3 rangées - HQ215797 / ABB;257.15;FALSE;6.12E+00;9.99;abb;https://www.manomano.fr/catalogue/p/coffret-pre-cable-3-rangees-hq215797-abb-8616438;cuadros;14/12/2020
MANCHON PREIS. MECA. 25-95 MICHAUD K189;25.37;FALSE;5.86E+00;;michaud;https://www.manomano.fr/catalogue/p/manchon-preis-meca-25-95-michaud-k189-7673528;cuadros;14/12/2020
DISTRIBUTEUR NIVEAU 200A 6 DEP CPF MICHAUD Q903;157.03;FALSE;5.81E+00;9.99;michaud;https://www.manomano.fr/catalogue/p/distributeur-niveau-200a-6-dep-cpf-michaud-q903-2748492;cuadros;14/12/2020
HAGER Gamma Tableau électrique prééquipé 2 rangées 3ID 40A 9 disjoncteurs;199;FALSE;5.74E+00;9.99;hager;https://www.manomano.fr/catalogue/p/hager-gamma-tableau-electrique-preequipe-2-rangees-3id-40a-9-disjoncteurs-25566813?model_id=25547705;cuadros;14/12/2020
TABLEAU ÉLECTRQIUE LEGRAND 3RANGÉE ÉQUIPÉ ET PRÉ CABLÉ + PLATINE LINKY 15/45 (LEG3RM3) PORTES OFFERTE;339;FALSE;5.64E+00;9;legrand;https://www.manomano.fr/catalogue/p/tableau-electrqiue-legrand-3rangee-equipe-et-pre-cable-platine-linky-15-45-leg3rm3-portes-offerte-26113689?model_id=26094580;cuadros;14/12/2020
Coffret Basique Grade 2 TV - TV sur RJ Ready - 418248 - Legrand;132.15;FALSE;5.30E+00;;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-basique-4-j45-stp-2tv-drivia18-legrand-418248-3813887;cuadros;14/12/2020
LEGRAND Tableau électrique équipé précâblé spécial pour extension chambre;156.81;FALSE;4.77E+00;6;legrand;https://www.manomano.fr/catalogue/p/legrand-tableau-electrique-equipe-precable-special-pour-extension-chambre-18858283?model_id=18856285;cuadros;14/12/2020
PDI TELECOM 7 DEPARTS MICHAUD Q250;18.34;FALSE;4.76E+00;7.8;michaud;https://www.manomano.fr/catalogue/p/pdi-telecom-7-departs-michaud-q250-7672862;cuadros;14/12/2020
Coffret Basique Double Play - TV sur RJ Ready - 413250 - Legrand;341.1;FALSE;4.66E+00;9.99;legrand;https://www.manomano.fr/catalogue/p/coffret-basique-dp-4-rj45-2tv-drivia13-legrand-413250-3855694;cuadros;14/12/2020
Tableau electrique Pré Cablé Eaton jusqu'a 35 m2 (T1 / T1bis);199.4;FALSE;4.57E+00;;MOELLER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-eaton-jusqua-35-m2-t1-t1bis-1183085;cuadros;14/12/2020
TABLEAU ÉLECTRQIUE LEGRAND 3RANGÉE ÉQUIPÉ ET PRÉ CABLÉ + PLATINE LINKY 15/45 (LEG3RM2) PORTES OFFERTE;359;FALSE;4.44E+00;;legrand;https://www.manomano.fr/catalogue/p/tableau-electrqiue-legrand-3rangee-equipe-et-pre-cable-platine-linky-15-45-leg3rm2-portes-offerte-26113687?model_id=26094578;cuadros;14/12/2020
Kit triphasé 60A pour coffret ou borne CIBE pour passage d'un branchement mono en branchement tri (EDF 69.80.881) MAEC 0946118;22.9;FALSE;4.21E+00;;CAHORS (MAEC);https://www.manomano.fr/catalogue/p/kit-triphase-60a-pour-coffret-ou-borne-cibe-pour-passage-dun-branchement-mono-en-branchement-tri-edf-6980881-maec-0946118-9244244;cuadros;14/12/2020
Coffret pré-câblé 1 rangée - HQ215795 / ABB;124.85;FALSE;4.16E+00;5.99;abb;https://www.manomano.fr/catalogue/p/coffret-pre-cable-1-rangee-hq215795-abb-8616436;cuadros;14/12/2020
Coffret Chauffe-eau équipé 20A - HQ215800 / ABB;71.3;FALSE;3.37E+00;3.99;abb;https://www.manomano.fr/catalogue/p/coffret-chauffe-eau-equipe-20a-hq215800-abb-8616435;cuadros;14/12/2020
Coffret S20 triphasé - Avec di;612;FALSE;3.36E+00;3.99;CAHORS;https://www.manomano.fr/catalogue/p/coffret-de-branchement-provisoire-triphase-30-60a-8265287;cuadros;14/12/2020
Extension 1 rangée pour tableau électrique évolutif - Thomson;16.99;FALSE;3.22E+00;4;thomson;https://www.manomano.fr/catalogue/p/extension-1-rangee-pour-tableau-electrique-evolutif-2009836;cuadros;14/12/2020
ENSEMBLE CPF 60A UNIVERSEL MONO MICHAUD Q880;34.71;FALSE;3.21E+00;9.99;michaud;https://www.manomano.fr/catalogue/p/ensemble-cpf-60a-universel-mono-michaud-q880-2748489;cuadros;14/12/2020
TAMC 3R - XP ( 2 ID 40A TYPE AC + ID 40 A TYPE A + 11 DISJ );1470.72;FALSE;3.00E+00;100;schneider;https://www.manomano.fr/catalogue/p/schneider-electric-tableau-equipe-et-precable-3-rangees-39-modules-6508517;cuadros;14/12/2020
COFFRET MONTE CABLE EMBROCHABLE 3 RANGEES AVEC ID63A SPECIAL CHAUFFAGE;1980;FALSE;3.00E+00;100;schneider;https://www.manomano.fr/catalogue/p/schneider-coffret-3-rangees-equipe-embrochable-r9h313se02-11554225;cuadros;14/12/2020
Tableau pré câblé General Electric 11 disj. et 4 interrupteurs diff;275.88;FALSE;2.97E+00;;GE ÉVOLUE EN AEG;https://www.manomano.fr/catalogue/p/tableau-pre-cable-general-electric-11-disjoncteurs-et-4-id-1076737;cuadros;14/12/2020
Coffret de distribution évolutif pré-câblé 1 rangée 13 modules ABB HQ215780;156.53;FALSE;2.96E-01;9.99;abb;https://www.manomano.fr/catalogue/p/coffret-de-distribution-evolutif-pre-cable-1-rangee-13-modules-abb-hq215780-4336318;cuadros;14/12/2020
Tableau Électrique Pré Câblé 3 rangées 3 ID + 10 Disjoncteurs NF NALTO;204.5;FALSE;2.83E+00;9.9;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-3-rangees-3-id-10-disjoncteurs-nf-nalto-17131042?model_id=17130859;cuadros;14/12/2020
COLON VERIN ALU 2FA 3.10;388.4;FALSE;2.77E+00;;SCHNEIDER;https://www.manomano.fr/catalogue/p/colon-verin-alu-2fa-310-11073979;cuadros;14/12/2020
Distributeur arrivee 200a acpf;182.08;FALSE;2.47E+00;3.99;CAHORS;https://www.manomano.fr/catalogue/p/distributeur-arrivee-200a-acpf-9119953;cuadros;14/12/2020
Module réseau RRCP grille de coupure 400A ou de protection 200A pose sur jeu de barres REMIC (EDF 67 71 309) MICHAUD Q614;97.8;FALSE;2.46E+00;8.99;michaud;https://www.manomano.fr/catalogue/p/module-reseau-rrcp-400-200-michaud-michaud-q614-2748476;cuadros;14/12/2020
COF. S20 MONO-TRI + PANNEAU + TEL MICHAUD P535;179.92;FALSE;2.46E-01;9.99;michaud;https://www.manomano.fr/catalogue/p/cof-s20-mono-tri-panneau-tel-michaud-p535-7673620;cuadros;14/12/2020
MODULE RBP MONO 60A REMBT G3 MICHAUD Q609;42.08;FALSE;2.46E+00;9.99;michaud;https://www.manomano.fr/catalogue/p/michaud-q609-michaud-q609-module-branchement-protege-mono-rbp-60a-rembt-g3-16175697?model_id=16175686;cuadros;14/12/2020
C/C FUSIBLE CYLINDRIQUE PERFO MICHAUD K221;37.95;FALSE;2.41E-01;9.99;michaud;https://www.manomano.fr/catalogue/p/c-c-fusible-cylindrique-perfo-michaud-k221-7673531;cuadros;14/12/2020
Tableau pré-câblé 3 rangées type T1- Moeller Eaton;232.64;FALSE;2.36E+00;;KLOCKNER MOELLER;https://www.manomano.fr/catalogue/p/tableau-pre-cable-3-rangees-type-t1-moeller-eaton-5802906;cuadros;14/12/2020
CONNECTEUR AUTODENUDANT ETON MICHAUD P305;1.12;FALSE;2.26E+00;9.99;michaud;https://www.manomano.fr/catalogue/p/connecteur-autodenudant-eton-michaud-p305-7672546;cuadros;14/12/2020
MANCHON PREISOLE MJPB 25 MICHAUD K042;2.23;FALSE;2.26E+00;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpb-25-michaud-k042-18959891?model_id=18957893;cuadros;14/12/2020
THOMSON EXTENSION 1 RANGÉE POUR TABLEAU ÉLECTRIQUE ÉVOLUTIF - 13 MODULES;27.7;FALSE;2.16E+00;;thomson;https://www.manomano.fr/catalogue/p/thomson-extension-1-rangee-pour-tableau-electrique-evolutif-13-modules-19384603?model_id=19382605;cuadros;14/12/2020
Tableau électrique pré-équipé - À vis Prêt à poser - Évolutif 4 rangées - Gewiss;658.42;FALSE;2.08E+00;6.95;gewiss;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-a-vis-pret-a-poser-evolutif-4-rangees-gewiss-14008870;cuadros;14/12/2020
GPC 140.50 GRISE MICHAUD N278;32.85;FALSE;2.00E+00;9.99;michaud;https://www.manomano.fr/catalogue/p/gpc-14050-grise-michaud-n278-7673568;cuadros;14/12/2020
Tableau 250x500mm avec coupe circuit 2A + 2 bar + 2 boitiers cctr MICHAUD R185;33.79;FALSE;1.76E+00;6.99;michaud;https://www.manomano.fr/catalogue/p/tableau-250x500mm-avec-coupe-circuit-2a-2-bar-2-boitiers-cctr-michaud-r185-9242046;cuadros;14/12/2020
Coffret électrique pré-équipé 3 rangées gamma+;853.5;FALSE;1.76E+00;;hager;https://www.manomano.fr/catalogue/p/coffret-lectrique-pr-quip-3-ranges-gamma-24090112?model_id=24071004;cuadros;14/12/2020
Coffret pré-équipé a vis Série 40 CD Gewiss Nbre de modules 13;815.32;FALSE;1.68E+00;4.1;gewiss;https://www.manomano.fr/catalogue/p/coffret-pre-equipe-a-vis-serie-40-cd-gewiss-11631078;cuadros;14/12/2020
Tableau électrique GVM5/20;448.7;FALSE;1.68E+00;6.5;elm;https://www.manomano.fr/catalogue/p/tableau-electrique-gvm5-20-1149022;cuadros;14/12/2020
MANCHON MJPBS 25M-25M MICHAUD K073;2.9;FALSE;1.66E+00;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-mjpbs-25m-25m-michaud-k073-18959900?model_id=18957902;cuadros;14/12/2020
Coffret électrique pré-équipé 2 rangées gamma+;461.4;FALSE;1.66E+00;;hager;https://www.manomano.fr/catalogue/p/coffret-lectrique-pr-quip-2-ranges-gamma-24090110?model_id=24071003;cuadros;14/12/2020
